# RaceRender Data: [TrackAddict 4.3.7; Android 9; samsung SM-N960U / Qualcomm Technologies, Inc SDM845] (Mode: 1),,,,,,,,,,,,,,,
# Exported by TrackAddict 4.3.7 on Android 9,,,,,,,,,,,,,,,,
# http://HPTuners.com,,,,,,,,,,,,,,,,
# Fixed Rate Interpolated Export (20.000 Hz),,,,,,,,,,,,,,,,
# Lap 0: 00:04:05.978,,,,,,,,,,,,,,,,
# Lap 1: 00:00:40.710,,,,,,,,,,,,,,,,
# Lap 2: 00:01:17.535,,,,,,,,,,,,,,,,
Time,UTC Time,Lap,Latitude,Longitude,Altitude (m),Altitude (ft),Speed (MPH),Heading,Accuracy (m),Accel X,Accel Y,Accel Z,Brake (calculated),Barometric Pressure (PSI),Pressure Altitude (ft),
189,1566744445,0,36.5779433,-79.3309416,160,525,0.1,61.1,2.9,-0.29,0.48,-0.92,1,14.549,277,
189.05,1566744445,0,36.5779433,-79.3309416,160,525,0.1,61.1,2.9,-0.29,0.48,-0.93,1,14.549,277,
189.1,1566744445,0,36.5779433,-79.3309416,160,525,0.1,61,2.9,-0.29,0.48,-0.93,1,14.549,277,
189.15,1566744445,0,36.5779433,-79.3309416,160,525,0.1,60.7,2.9,-0.29,0.48,-0.94,1,14.549,277,
189.2,1566744445,0,36.5779433,-79.3309416,160,525,0.1,60.4,2.9,-0.29,0.48,-0.94,1,14.549,277,
189.25,1566744445,0,36.5779433,-79.3309416,160,525,0.1,60.3,2.9,-0.29,0.47,-0.93,1,14.549,277,
189.3,1566744445,0,36.5779433,-79.3309416,160,525,0.1,60.2,2.9,-0.29,0.48,-0.93,1,14.549,277,
189.35,1566744445,0,36.5779433,-79.3309416,160,525,0.1,60.2,2.9,-0.29,0.48,-0.92,1,14.549,277,
189.4,1566744445,0,36.5779433,-79.3309416,160,525,0.1,59.9,2.9,-0.29,0.48,-0.92,1,14.549,277,
189.45,1566744445,0,36.5779433,-79.3309416,160,525,0.1,59.7,2.9,-0.29,0.48,-0.93,1,14.549,277,
189.5,1566744446,0,36.5779433,-79.3309416,160,525,0.1,59.7,2.9,-0.29,0.48,-0.94,1,14.549,277,
189.55,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,59.6,2.9,-0.29,0.48,-0.92,1,14.549,277,
189.6,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,59.6,2.9,-0.29,0.48,-0.92,1,14.549,277,
189.65,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,59.3,2.9,-0.29,0.49,-0.94,1,14.549,277,
189.7,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.8,2.9,-0.29,0.49,-0.94,1,14.549,277,
189.75,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.8,2.9,-0.29,0.49,-0.94,1,14.549,277,
189.8,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.7,2.9,-0.29,0.49,-0.95,1,14.549,277,
189.85,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.6,2.9,-0.29,0.48,-0.95,1,14.549,277,
189.9,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.5,2.9,-0.29,0.48,-0.94,1,14.549,277,
189.95,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.5,2.9,-0.29,0.48,-0.94,1,14.549,277,
190,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.4,2.9,-0.28,0.48,-0.94,1,14.549,277,
190.05,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.4,2.9,-0.28,0.48,-0.94,1,14.549,277,
190.1,1566744446,0,36.5779433,-79.3309416,160.1,525,0.1,58.3,2.9,-0.28,0.48,-0.94,1,14.549,277,
190.15,1566744446,0,36.5779433,-79.3309399,160.1,525,0.1,57.9,2.9,-0.29,0.48,-0.94,1,14.549,278,
190.2,1566744446,0,36.5779433,-79.3309399,160.1,525,0.1,57.9,2.9,-0.29,0.48,-0.94,1,14.549,278,
190.25,1566744446,0,36.5779433,-79.3309399,160.1,525,0.1,57.8,2.9,-0.28,0.48,-0.93,1,14.549,278,
190.3,1566744446,0,36.5779433,-79.3309399,160.1,525,0.1,57.7,2.9,-0.28,0.48,-0.93,1,14.549,277,
190.35,1566744446,0,36.5779433,-79.3309399,160.1,525,0.1,57.7,2.9,-0.28,0.48,-0.93,1,14.549,277,
190.4,1566744446,0,36.5779433,-79.3309399,160.1,525,0.1,57.6,2.9,-0.28,0.48,-0.93,1,14.549,277,
190.45,1566744446,0,36.5779433,-79.3309399,160.1,525,0.1,57.5,2.9,-0.28,0.48,-0.93,1,14.549,277,
190.5,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,57.4,2.9,-0.28,0.48,-0.94,1,14.549,277,
190.55,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,57.2,2.9,-0.28,0.49,-0.93,1,14.549,277,
190.6,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,57.1,2.9,-0.27,0.5,-0.9,1,14.549,277,
190.65,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,56.7,2.6,-0.24,0.51,-0.84,1,14.549,278,
190.7,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,56.6,2.6,-0.24,0.5,-0.84,1,14.549,278,
190.75,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,56.6,2.6,-0.27,0.5,-0.87,1,14.549,278,
190.8,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,56.5,2.6,-0.27,0.48,-0.92,1,14.549,278,
190.85,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,56.5,2.6,-0.27,0.48,-0.88,1,14.549,278,
190.9,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.8,2.8,-0.26,0.46,-0.83,1,14.549,277,
190.95,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.5,3.4,-0.26,0.47,-0.86,1,14.549,277,
191,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.5,3.4,-0.28,0.48,-0.91,1,14.549,277,
191.05,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.5,3.4,-0.29,0.49,-0.94,1,14.549,277,
191.1,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.4,3.4,-0.29,0.49,-0.94,1,14.549,277,
191.15,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.27,0.48,-0.89,1,14.549,277,
191.2,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.27,0.48,-0.9,1,14.55,276,
191.25,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.28,0.49,-0.91,1,14.55,275,
191.3,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.29,0.49,-0.93,1,14.549,276,
191.35,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.28,0.48,-0.93,1,14.549,277,
191.4,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.28,0.49,-0.92,1,14.549,277,
191.45,1566744447,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.28,0.49,-0.92,1,14.549,277,
191.5,1566744448,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.28,0.49,-0.92,1,14.549,277,
191.55,1566744448,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.28,0.49,-0.92,1,14.549,277,
191.6,1566744448,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,3.4,-0.28,0.49,-0.94,1,14.549,277,
191.65,1566744448,0,36.5779433,-79.3309399,160.1,525,0.1,55.2,2.9,-0.28,0.49,-0.94,1,14.549,277,
191.7,1566744448,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.28,0.49,-0.93,1,14.549,277,
191.75,1566744448,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.28,0.49,-0.93,1,14.549,277,
191.8,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.49,-0.94,1,14.549,277,
191.85,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.94,1,14.549,277,
191.9,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.49,-0.95,1,14.549,277,
191.95,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.49,-0.95,1,14.549,277,
192,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.05,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.1,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.15,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.2,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.25,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.3,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.35,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.96,1,14.549,277,
192.4,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.96,1,14.549,277,
192.45,1566744448,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.96,1,14.549,277,
192.5,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.55,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.6,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,276,
192.65,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.96,1,14.549,276,
192.7,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.96,1,14.549,276,
192.75,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.96,1,14.549,277,
192.8,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.96,1,14.549,277,
192.85,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.95,1,14.549,277,
192.9,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
192.95,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
193,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.95,1,14.549,277,
193.05,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.97,1,14.549,277,
193.1,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.97,1,14.549,277,
193.15,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.97,1,14.549,277,
193.2,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.97,1,14.549,276,
193.25,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.97,1,14.549,276,
193.3,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.98,1,14.549,276,
193.35,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.97,1,14.549,277,
193.4,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.96,1,14.549,277,
193.45,1566744449,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.28,0.48,-0.97,1,14.549,277,
193.5,1566744450,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.99,1,14.549,277,
193.55,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.31,0.47,-1.02,1,14.549,277,
193.6,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.31,0.47,-1.03,1,14.549,277,
193.65,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.3,0.47,-1,1,14.549,277,
193.7,1566744450,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.3,0.47,-0.98,1,14.549,277,
193.75,1566744450,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.47,-0.97,1,14.549,277,
193.8,1566744450,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.97,1,14.549,277,
193.85,1566744450,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
193.9,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.99,1,14.549,278,
193.95,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-1.01,1,14.549,278,
194,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-1.01,1,14.549,278,
194.05,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.1,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.15,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.99,1,14.549,278,
194.2,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.25,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.28,0.48,-0.98,1,14.549,278,
194.3,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.28,0.48,-0.98,1,14.549,278,
194.35,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.28,0.48,-0.97,1,14.549,278,
194.4,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.28,0.48,-0.98,1,14.549,278,
194.45,1566744450,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.5,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.55,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.6,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.65,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.98,1,14.549,278,
194.7,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.29,0.48,-0.97,1,14.549,278,
194.75,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.3,0.48,-0.97,1,14.549,278,
194.8,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.3,0.48,-0.97,1,14.549,278,
194.85,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.3,0.47,-0.97,1,14.549,278,
194.9,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.31,0.47,-0.97,1,14.549,278,
194.95,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.31,0.47,-0.97,1,14.549,278,
195,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.31,0.47,-0.97,1,14.549,277,
195.05,1566744451,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.32,0.47,-0.97,1,14.549,277,
195.1,1566744451,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.32,0.46,-0.97,1,14.549,277,
195.15,1566744451,0,36.5779433,-79.3309399,160.1,525,0,55.3,3.4,-0.32,0.46,-0.97,1,14.549,277,
195.2,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.33,0.46,-0.97,1,14.549,277,
195.25,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.33,0.46,-0.97,1,14.549,278,
195.3,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.34,0.45,-0.97,1,14.549,277,
195.35,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.34,0.45,-0.96,1,14.549,277,
195.4,1566744451,0,36.5779433,-79.3309399,160.1,525,0.1,55.3,3.4,-0.34,0.45,-0.97,1,14.549,277,
195.45,1566744451,0,36.5779433,-79.3309399,160.1,525,0.2,55.3,3.4,-0.34,0.45,-0.97,1,14.549,278,
195.5,1566744452,0,36.5779433,-79.3309399,160.1,525,0.2,55.3,3.4,-0.34,0.45,-0.96,1,14.549,278,
195.55,1566744452,0,36.5779433,-79.3309399,160.1,525,0.2,55.3,3.4,-0.34,0.45,-0.96,1,14.549,278,
195.6,1566744452,0,36.5779433,-79.3309399,160.1,525,0.2,55.3,3.4,-0.34,0.45,-0.95,1,14.549,277,
195.65,1566744452,0,36.5779433,-79.3309399,160.1,525,0.3,55.3,3.4,-0.34,0.45,-0.95,1,14.549,277,
195.7,1566744452,0,36.5779433,-79.3309396,160.1,525,1.3,55.3,2.7,-0.34,0.45,-0.95,0,14.549,278,
195.75,1566744452,0,36.5779433,-79.3309393,160.1,525,1.4,55.3,2.7,-0.35,0.44,-0.95,0,14.549,278,
195.8,1566744452,0,36.5779433,-79.330939,160.1,525,1.5,55.3,2.7,-0.35,0.44,-0.96,0,14.549,278,
195.85,1566744452,0,36.5779433,-79.3309386,160.1,525,1.6,55.3,2.7,-0.35,0.44,-0.97,0,14.549,278,
195.9,1566744452,0,36.5779433,-79.3309383,160.1,525,1.7,55.3,2.7,-0.36,0.46,-0.97,0,14.549,278,
195.95,1566744452,0,36.5779436,-79.330938,160.1,525,2.3,64.1,2.5,-0.36,0.46,-0.95,0,14.549,278,
196,1566744452,0,36.577944,-79.3309376,160.1,525,2.3,63.7,2.5,-0.34,0.45,-0.95,0,14.549,278,
196.05,1566744452,0,36.5779443,-79.3309373,160.1,525,2.3,63.3,2.5,-0.34,0.44,-0.95,0,14.549,278,
196.1,1566744452,0,36.5779447,-79.3309369,160.1,525,2.4,63,2.5,-0.34,0.44,-0.96,0,14.549,278,
196.15,1566744452,0,36.577945,-79.3309366,160.1,525,2.9,62.1,2.5,-0.33,0.46,-0.97,0,14.549,278,
196.2,1566744452,0,36.5779453,-79.3309347,160.1,525,3,61.1,2.5,-0.31,0.47,-0.98,0,14.549,278,
196.25,1566744452,0,36.5779456,-79.3309343,160.1,525,3.1,61,2.5,-0.29,0.47,-0.97,0,14.549,278,
196.3,1566744452,0,36.577946,-79.330934,160.1,525,3.2,60.9,2.5,-0.28,0.49,-0.96,0,14.549,278,
196.35,1566744452,0,36.5779463,-79.3309336,160.1,525,3.3,60.8,2.5,-0.28,0.49,-0.96,0,14.549,278,
196.4,1566744452,0,36.5779466,-79.3309322,160.1,525,3.5,60.6,2.5,-0.27,0.48,-0.95,0,14.549,278,
196.45,1566744452,0,36.5779466,-79.3309313,160.1,525,3.5,60.4,2.5,-0.29,0.48,-0.98,0,14.549,278,
196.5,1566744453,0,36.5779466,-79.330931,160.1,525,3.5,60.3,2.5,-0.29,0.48,-0.99,0,14.549,278,
196.55,1566744453,0,36.5779466,-79.3309306,160.1,525,3.5,60.2,2.5,-0.29,0.48,-0.99,0,14.549,278,
196.6,1566744453,0,36.5779466,-79.3309303,160.1,525,3.5,60.1,2.5,-0.29,0.49,-0.99,0,14.549,278,
196.65,1566744453,0,36.5779468,-79.33093,160.1,525,3.5,60.1,2.5,-0.29,0.49,-0.97,0,14.549,278,
196.7,1566744453,0,36.5779486,-79.330928,160.1,525,3.5,59.8,2.5,-0.28,0.49,-0.96,0,14.549,278,
196.75,1566744453,0,36.5779489,-79.3309277,160.1,525,3.5,59.8,2.5,-0.29,0.5,-0.98,0,14.549,278,
196.8,1566744453,0,36.5779493,-79.3309273,160.1,525,3.6,59.7,2.5,-0.29,0.5,-0.98,0,14.549,278,
196.85,1566744453,0,36.5779497,-79.3309269,160.1,525,3.6,59.7,2.5,-0.29,0.46,-0.98,0,14.549,278,
196.9,1566744453,0,36.57795,-79.3309249,160.1,525,3.6,59.4,2.5,-0.29,0.45,-0.98,0,14.549,278,
196.95,1566744453,0,36.5779503,-79.3309246,160.1,525,3.6,59.4,2.5,-0.29,0.46,-0.98,0,14.549,278,
197,1566744453,0,36.5779507,-79.3309243,160.1,525,3.6,59.4,2.5,-0.3,0.49,-0.96,0,14.549,278,
197.05,1566744453,0,36.577951,-79.3309239,160.1,525,3.6,59.4,2.5,-0.28,0.49,-0.92,0,14.549,278,
197.1,1566744453,0,36.5779513,-79.3309236,160.1,525,3.6,59.3,2.5,-0.28,0.47,-0.96,0,14.548,278,
197.15,1566744453,0,36.5779517,-79.3309217,160.1,525,3.4,59.2,2.5,-0.29,0.47,-0.98,0,14.547,279,
197.2,1566744453,0,36.577952,-79.3309213,160.1,525,3.4,59.2,2.5,-0.29,0.49,-0.98,0,14.547,279,
197.25,1566744453,0,36.5779523,-79.330921,160.1,525,3.4,59.2,2.5,-0.29,0.49,-0.97,0,14.547,279,
197.3,1566744453,0,36.5779527,-79.3309206,160.1,525,3.4,59.1,2.5,-0.27,0.48,-0.95,0,14.547,279,
197.35,1566744453,0,36.577953,-79.3309203,160.1,525,3.5,59.1,2.5,-0.26,0.48,-0.92,0,14.547,279,
197.4,1566744453,0,36.5779546,-79.3309171,160.1,525,3.5,58.9,2.5,-0.26,0.5,-0.94,0,14.548,278,
197.45,1566744453,0,36.577955,-79.3309163,160.1,525,3.5,58.9,2.5,-0.27,0.5,-0.95,0,14.549,278,
197.5,1566744454,0,36.577955,-79.330916,160.1,525,3.4,58.8,2.5,-0.27,0.5,-0.97,0,14.548,278,
197.55,1566744454,0,36.577955,-79.3309156,160.1,525,3.4,58.8,2.5,-0.27,0.49,-0.97,0,14.547,279,
197.6,1566744454,0,36.577955,-79.3309153,160.1,525,3.4,58.8,2.5,-0.26,0.49,-0.94,0,14.547,279,
197.65,1566744454,0,36.5779553,-79.3309147,160.1,525,3.5,58.6,2.5,-0.26,0.51,-0.98,0,14.547,279,
197.7,1566744454,0,36.5779566,-79.330913,160.1,525,3.2,58.5,2.5,-0.26,0.47,-0.98,0,14.547,278,
197.75,1566744454,0,36.5779566,-79.3309126,160.1,525,3.2,58.4,2.5,-0.26,0.47,-0.96,0,14.547,278,
197.8,1566744454,0,36.5779566,-79.3309123,160.1,525,3.2,58.4,2.5,-0.27,0.48,-0.96,0,14.547,278,
197.85,1566744454,0,36.5779566,-79.3309119,160.1,525,3.2,58.4,2.5,-0.28,0.49,-0.95,0,14.547,278,
197.9,1566744454,0,36.5779577,-79.3309105,160.1,525,3.2,58.3,2.5,-0.28,0.49,-0.94,0,14.548,278,
197.95,1566744454,0,36.5779583,-79.3309096,160.1,525,3.2,58.3,2.5,-0.28,0.49,-0.94,0,14.549,278,
198,1566744454,0,36.5779583,-79.3309093,160.1,525,3.1,58.3,2.5,-0.29,0.49,-0.95,0,14.549,278,
198.05,1566744454,0,36.5779583,-79.3309089,160.1,525,3.1,58.3,2.5,-0.29,0.49,-0.95,0,14.549,278,
198.1,1566744454,0,36.5779583,-79.3309086,160.1,525,3,58.2,2.5,-0.27,0.48,-0.92,0,14.548,278,
198.15,1566744454,0,36.5779598,-79.3309083,160.1,525,3,58.2,2.5,-0.27,0.48,-0.92,0,14.547,279,
198.2,1566744454,0,36.57796,-79.3309079,160.1,525,3,58.1,2.5,-0.29,0.49,-0.95,0,14.548,278,
198.25,1566744454,0,36.57796,-79.3309076,160.1,525,3,58.1,2.5,-0.29,0.49,-0.95,0,14.549,278,
198.3,1566744454,0,36.57796,-79.3309073,160.1,525,3,58.1,2.5,-0.28,0.49,-0.95,0,14.549,278,
198.35,1566744454,0,36.57796,-79.3309069,160.1,525,3,58.1,2.5,-0.28,0.48,-0.94,0,14.549,278,
198.4,1566744454,0,36.57796,-79.3309066,160.1,525,3,58.1,2.5,-0.28,0.48,-0.96,0,14.549,278,
198.45,1566744454,0,36.57796,-79.3309063,160.1,525,3,58.1,2.5,-0.28,0.48,-0.95,0,14.549,278,
198.5,1566744455,0,36.57796,-79.3309059,160.1,525,3,58.1,2.5,-0.28,0.49,-0.95,0,14.549,278,
198.55,1566744455,0,36.57796,-79.3309056,160.1,525,3,58,2.5,-0.28,0.49,-0.94,0,14.549,278,
198.6,1566744455,0,36.57796,-79.3309052,160.1,525,3,58,2.5,-0.28,0.48,-0.94,0,14.549,278,
198.65,1566744455,0,36.5779616,-79.3309033,160.1,525,3,58,2.5,-0.29,0.49,-0.94,0,14.549,278,
198.7,1566744455,0,36.5779616,-79.3309033,160.1,525,3,58,2.5,-0.29,0.49,-0.94,0,14.549,278,
198.75,1566744455,0,36.5779616,-79.3309033,160.1,525,3,57.9,2.5,-0.28,0.48,-0.95,0,14.549,278,
198.8,1566744455,0,36.5779616,-79.3309033,160.1,525,3,57.9,2.5,-0.28,0.48,-0.95,0,14.549,278,
198.85,1566744455,0,36.5779616,-79.3309033,160.1,525,2.9,57.9,2.5,-0.28,0.47,-0.94,0,14.549,278,
198.9,1566744455,0,36.5779633,-79.3309016,160.1,525,2.9,57.9,2.5,-0.28,0.48,-0.95,0,14.549,278,
198.95,1566744455,0,36.5779633,-79.3309013,160.1,525,2.9,57.8,2.5,-0.3,0.5,-0.97,0,14.549,278,
199,1566744455,0,36.5779633,-79.3309009,160.1,525,2.9,57.8,2.5,-0.29,0.5,-0.96,0,14.549,278,
199.05,1566744455,0,36.5779633,-79.3309006,160.1,525,2.9,57.8,2.5,-0.28,0.49,-0.94,0,14.549,278,
199.1,1566744455,0,36.5779633,-79.3309002,160.1,525,2.9,57.8,2.5,-0.28,0.49,-0.94,0,14.549,278,
199.15,1566744455,0,36.577965,-79.3308966,160.1,525,2.9,57.7,2.5,-0.28,0.49,-0.96,0,14.549,278,
199.2,1566744455,0,36.5779667,-79.3308946,160.1,525,2.9,57.7,2.5,-0.29,0.48,-0.96,0,14.549,278,
199.25,1566744455,0,36.5779667,-79.3308943,160.1,525,2.9,57.6,2.5,-0.29,0.48,-0.96,0,14.549,278,
199.3,1566744455,0,36.5779667,-79.330894,160.1,525,2.9,57.6,2.5,-0.28,0.47,-0.97,0,14.549,278,
199.35,1566744455,0,36.5779667,-79.3308936,160.1,525,2.9,57.6,2.5,-0.29,0.47,-0.97,0,14.549,278,
199.4,1566744455,0,36.5779667,-79.3308933,160.1,525,2.9,57.6,2.5,-0.29,0.48,-0.98,0,14.549,278,
199.45,1566744455,0,36.577967,-79.330893,160.1,525,2.8,57.5,2.5,-0.28,0.48,-0.98,0,14.549,278,
199.5,1566744456,0,36.5779673,-79.3308927,160.1,525,2.8,57.5,2.5,-0.28,0.47,-0.97,0,14.549,278,
199.55,1566744456,0,36.5779677,-79.3308923,160.1,525,2.8,57.5,2.5,-0.29,0.5,-0.99,0,14.549,278,
